#RfamID	RfamAlias	EMBLAccession	ExpressionRank
RF01118 	 PK-G12rRNA 	 AE017225 	 78
RF00005 	 tRNA 	 CP000143-CP000144 	 7363
RF00435 	 ROSE 	 CP000143-CP000144 	 7364
RF01372 	 CRISPR-DR59 	 CP000143-CP000144 	 7414
RF00005 	 tRNA 	 CP000143-CP000144 	 7665
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 7666
RF00005 	 tRNA 	 CP000143-CP000144 	 8419
RF00005 	 tRNA 	 CP000143-CP000144 	 8420
RF00005 	 tRNA 	 CP000143-CP000144 	 8935
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 9412
RF00005 	 tRNA 	 CP000143-CP000144 	 9827
RF00005 	 tRNA 	 CP000143-CP000144 	 9828
RF00005 	 tRNA 	 CP000143-CP000144 	 9829
RF01372 	 CRISPR-DR59 	 CP000143-CP000144 	 10375
RF00005 	 tRNA 	 CP000143-CP000144 	 10376
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 10377
RF00005 	 tRNA 	 CP000143-CP000144 	 10378
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 10379
RF00005 	 tRNA 	 CP000143-CP000144 	 10508
RF00005 	 tRNA 	 CP000143-CP000144 	 10509
RF00005 	 tRNA 	 CP000143-CP000144 	 11007
RF00005 	 tRNA 	 CP000143-CP000144 	 11008
RF00005 	 tRNA 	 CP000143-CP000144 	 11009
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 11010
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 11011
RF00005 	 tRNA 	 CP000143-CP000144 	 11012
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 11129
RF00005 	 tRNA 	 CP000143-CP000144 	 11606
RF00059 	 TPP 	 CP000143-CP000144 	 11607
RF00005 	 tRNA 	 CP000143-CP000144 	 11608
RF01793 	 ffh 	 CP000143-CP000144 	 11609
RF00005 	 tRNA 	 CP000143-CP000144 	 11769
RF00442 	 ykkC-yxkD 	 CP000143-CP000144 	 12332
RF00005 	 tRNA 	 CP000143-CP000144 	 12333
RF01340 	 CRISPR-DR29 	 CP000143-CP000144 	 12334
RF00005 	 tRNA 	 CP000143-CP000144 	 12335
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 12561
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 12562
RF00005 	 tRNA 	 CP000143-CP000144 	 13163
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 13164
RF00005 	 tRNA 	 CP000143-CP000144 	 13444
RF00005 	 tRNA 	 CP000143-CP000144 	 13445
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 14130
RF00005 	 tRNA 	 CP000143-CP000144 	 14131
RF00005 	 tRNA 	 CP000143-CP000144 	 14132
RF00005 	 tRNA 	 CP000143-CP000144 	 14133
RF00005 	 tRNA 	 CP000143-CP000144 	 14134
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 15621
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 16307
RF01372 	 CRISPR-DR59 	 CP000143-CP000144 	 16308
RF00005 	 tRNA 	 CP000143-CP000144 	 17142
RF00005 	 tRNA 	 CP000143-CP000144 	 17143
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 17144
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 17145
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 17146
RF01372 	 CRISPR-DR59 	 CP000143-CP000144 	 17147
RF01356 	 CRISPR-DR28 	 CP000143-CP000144 	 17607
RF00556 	 L19_leader 	 CP000143-CP000144 	 17608
RF01118 	 PK-G12rRNA 	 AE014613 	 80
RF01118 	 PK-G12rRNA 	 AE014613 	 81
RF01118 	 PK-G12rRNA 	 AE014613 	 82
RF01118 	 PK-G12rRNA 	 AE014613 	 83
RF01118 	 PK-G12rRNA 	 AE014613 	 84
RF01118 	 PK-G12rRNA 	 AE014613 	 85
RF01118 	 PK-G12rRNA 	 AE014613 	 86
RF00177 	 SSU_rRNA_bacteria 	 AE014613 	 88
RF00177 	 SSU_rRNA_bacteria 	 AE014613 	 89
RF00177 	 SSU_rRNA_bacteria 	 AE014613 	 90
RF00177 	 SSU_rRNA_bacteria 	 AE014613 	 91
RF00177 	 SSU_rRNA_bacteria 	 AE014613 	 92
RF00177 	 SSU_rRNA_bacteria 	 AE014613 	 93
RF00177 	 SSU_rRNA_bacteria 	 AE014613 	 94
RF00018 	 CsrB 	 AE014613 	 100
RF00127 	 t44 	 AE014613 	 111
RF00023 	 tmRNA 	 AE014613 	 158
RF01830 	 StyR-44 	 AE014613 	 165
RF01830 	 StyR-44 	 AE014613 	 166
RF01830 	 StyR-44 	 AE014613 	 168
RF01830 	 StyR-44 	 AE014613 	 170
RF01830 	 StyR-44 	 AE014613 	 171
RF01830 	 StyR-44 	 AE014613 	 174
RF00128 	 GlmY_tke1 	 AE014613 	 176
RF01830 	 StyR-44 	 AE014613 	 178
RF00140 	 Alpha_RBS 	 AE014613 	 181
RF00083 	 GlmZ_SraJ 	 AE014613 	 243
RF02076 	 STnc100 	 AE014613 	 294
RF00010 	 RNaseP_bact_a 	 AE014613 	 306
RF00128 	 GlmY_tke1 	 AE014613 	 340
RF00083 	 GlmZ_SraJ 	 AE014613 	 396
RF00084 	 CsrC 	 AE014613 	 408
RF02031 	 tpke11 	 AE014613 	 469
RF00114 	 S15 	 AE014613 	 499
RF00005 	 tRNA 	 AE014613 	 503
RF01766 	 cspA 	 AE014613 	 518
RF00001 	 5S_rRNA 	 AE014613 	 549
RF00001 	 5S_rRNA 	 AE014613 	 553
RF00001 	 5S_rRNA 	 AE014613 	 560
RF00001 	 5S_rRNA 	 AE014613 	 561
RF00001 	 5S_rRNA 	 AE014613 	 584
RF00001 	 5S_rRNA 	 AE014613 	 595
RF00001 	 5S_rRNA 	 AE014613 	 616
RF00001 	 5S_rRNA 	 AE014613 	 619
RF00005 	 tRNA 	 AE014613 	 661
RF00369 	 sroC 	 AE014613 	 787
RF00114 	 S15 	 AE014613 	 1172
RF01766 	 cspA 	 AE014613 	 1391
RF01517 	 iscRS 	 AE014613 	 1598
RF00013 	 6S 	 AE014613 	 1833
RF00078 	 MicA 	 AE014613 	 2077
RF00034 	 RprA 	 AE014613 	 2132
RF00077 	 SraB 	 AE014613 	 2133
RF01409 	 STnc250 	 AE014613 	 2134
RF01392 	 isrI 	 AE014613 	 2256
RF00022 	 GcvB 	 AE014613 	 2463
RF01707 	 JUMPstart 	 AE014613 	 2464
RF01356 	 CRISPR-DR28 	 AE014613 	 2554
RF01813 	 rdlD 	 AE014613 	 2987
RF00005 	 tRNA 	 AE014613 	 2988
RF01384 	 InvR 	 AE014613 	 2989
RF01356 	 CRISPR-DR28 	 AE014613 	 2990
RF00110 	 RybB 	 AE014613 	 3116
RF01989 	 SECIS_3 	 AE014613 	 3117
RF00101 	 SraC_RyeA 	 AE014613 	 3436
RF01730 	 Termite-leu 	 AE014613 	 3638
RF00005 	 tRNA 	 AE014613 	 3639
RF00081 	 ArcZ 	 AE014613 	 3640
RF01832 	 ROSE_2 	 AE014613 	 3641
RF00368 	 sroB 	 AE014613 	 3842
RF02074 	 STnc240 	 AE014613 	 3843
RF00005 	 tRNA 	 AE014613 	 3844
RF00391 	 RtT 	 AE014613 	 4079
RF01406 	 STnc500 	 AE014613 	 4080
RF00506 	 Thr_leader 	 AE014613 	 4081
RF02069 	 STnc70 	 AE014613 	 4082
RF00005 	 tRNA 	 AE014613 	 4083
RF02048 	 STnc30 	 AE014613 	 4084
RF01707 	 JUMPstart 	 AE014613 	 4085
RF00111 	 RyeB 	 AE014613 	 4373
RF00021 	 Spot_42 	 AE014613 	 4374
RF00005 	 tRNA 	 AE014613 	 4375
RF00005 	 tRNA 	 AE014613 	 4376
RF01795 	 FourU 	 AE014613 	 4671
RF00391 	 RtT 	 AE014613 	 4672
RF01405 	 STnc490k 	 AE014613 	 4673
RF00391 	 RtT 	 AE014613 	 4674
RF02029 	 sraA 	 AE014613 	 4675
RF00050 	 FMN 	 AE014613 	 4676
RF01401 	 rseX 	 AE014613 	 4677
RF01796 	 frnS 	 AE014613 	 5038
RF00040 	 rne5 	 AE014613 	 5039
RF00005 	 tRNA 	 AE014613 	 5040
RF00005 	 tRNA 	 AE014613 	 5041
RF00174 	 Cobalamin 	 AE014613 	 5042
RF02075 	 STnc230 	 AE014613 	 5043
RF00005 	 tRNA 	 AE014613 	 5044
RF00005 	 tRNA 	 AE014613 	 5045
RF02081 	 STnc550 	 AE014613 	 5493
RF00005 	 tRNA 	 AE014613 	 5494
RF00005 	 tRNA 	 AE014613 	 5495
RF02052 	 STnc630 	 AE014613 	 5496
RF00033 	 MicF 	 AE014613 	 5497
RF01356 	 CRISPR-DR28 	 AE014613 	 6057
RF01055 	 MOCO_RNA_motif 	 AE014613 	 6058
RF01056 	 Mg_sensor 	 AE014613 	 6059
RF01340 	 CRISPR-DR29 	 AE014613 	 6060
RF00005 	 tRNA 	 AE014613 	 6061
RF01405 	 STnc490k 	 AE014613 	 6062
RF00371 	 sroE 	 AE014613 	 6063
RF01056 	 Mg_sensor 	 AE014613 	 6064
RF01365 	 CRISPR-DR52 	 AE014613 	 6729
RF01405 	 STnc490k 	 AE014613 	 6730
RF01771 	 rnk_leader 	 AE014613 	 6731
RF01405 	 STnc490k 	 AE014613 	 6732
RF00005 	 tRNA 	 AE014613 	 6733
RF01405 	 STnc490k 	 AE014613 	 6734
RF02071 	 STnc280 	 AE014613 	 6735
RF00005 	 tRNA 	 AE014613 	 6736
RF02051 	 STnc450 	 AE014613 	 6737
RF01343 	 CRISPR-DR33 	 AE014613 	 7513
RF01405 	 STnc490k 	 AE014613 	 7514
RF02080 	 STnc170 	 AE014613 	 7515
RF01405 	 STnc490k 	 AE014613 	 7516
RF01405 	 STnc490k 	 AE014613 	 7517
RF00005 	 tRNA 	 AE014613 	 7518
RF00382 	 DnaX 	 AE014613 	 7519
RF01405 	 STnc490k 	 AE014613 	 7520
RF00005 	 tRNA 	 AE014613 	 7521
RF00552 	 rncO 	 AE014613 	 7522
RF01398 	 isrP 	 AE014613 	 7523
RF01405 	 STnc490k 	 AE014613 	 7524
RF00005 	 tRNA 	 AE014613 	 8564
RF01405 	 STnc490k 	 AE014613 	 8565
RF01730 	 Termite-leu 	 AE014613 	 8566
RF01407 	 STnc560 	 AE014613 	 8567
RF00505 	 RydC 	 AE014613 	 8568
RF00391 	 RtT 	 AE014613 	 8569
RF00005 	 tRNA 	 AE014613 	 8570
RF00169 	 Bacteria_small_SRP 	 AE014613 	 8571
RF01405 	 STnc490k 	 AE014613 	 8572
RF01405 	 STnc490k 	 AE014613 	 8573
RF00113 	 QUAD 	 AE014613 	 8574
RF00005 	 tRNA 	 AE014613 	 8575
RF00126 	 ryfA 	 AE014613 	 8576
RF01766 	 cspA 	 AE014613 	 8577
RF01342 	 CRISPR-DR32 	 AE014613 	 8578
RF01405 	 STnc490k 	 AE014613 	 8579
RF00005 	 tRNA 	 AE014613 	 8580
RF00005 	 tRNA 	 AE014613 	 8581
RF01405 	 STnc490k 	 AE014613 	 8582
RF01391 	 isrH 	 AE014613 	 8583
RF00112 	 CyaR_RyeE 	 AE014613 	 8584
RF00005 	 tRNA 	 AE014613 	 9905
RF01405 	 STnc490k 	 AE014613 	 9906
RF01388 	 isrD 	 AE014613 	 9907
RF00534 	 SgrS 	 AE014613 	 9908
RF02194 	 HPnc0260 	 AE014613 	 9909
RF01405 	 STnc490k 	 AE014613 	 9910
RF02079 	 STnc180 	 AE014613 	 9911
RF01405 	 STnc490k 	 AE014613 	 9912
RF01356 	 CRISPR-DR28 	 AE014613 	 9913
RF01394 	 isrK 	 AE014613 	 9914
RF00005 	 tRNA 	 AE014613 	 9915
RF00005 	 tRNA 	 AE014613 	 9916
RF00005 	 tRNA 	 AE014613 	 9917
RF01859 	 Phe_leader 	 AE014613 	 9918
RF01405 	 STnc490k 	 AE014613 	 9919
RF00059 	 TPP 	 AE014613 	 9920
RF00035 	 OxyS 	 AE014613 	 9921
RF01813 	 rdlD 	 AE014613 	 9922
RF01728 	 STAXI 	 AE014613 	 9923
RF00023 	 tmRNA 	 AE014613 	 9924
RF01695 	 C4 	 AE014613 	 9925
RF01405 	 STnc490k 	 AE014613 	 9926
RF01766 	 cspA 	 AE014613 	 9927
RF00014 	 DsrA 	 AE014613 	 9928
RF00059 	 TPP 	 AE014613 	 11889
RF00121 	 MicC 	 AE014613 	 11890
RF01405 	 STnc490k 	 AE014613 	 11891
RF00513 	 Trp_leader 	 AE014613 	 11892
RF02030 	 tp2 	 AE014613 	 11893
RF01356 	 CRISPR-DR28 	 AE014613 	 11894
RF00005 	 tRNA 	 AE014613 	 11895
RF01405 	 STnc490k 	 AE014613 	 11896
RF02068 	 STnc480 	 AE014613 	 11897
RF01395 	 isrL 	 AE014613 	 11898
RF00005 	 tRNA 	 AE014613 	 11899
RF00005 	 tRNA 	 AE014613 	 11900
RF00005 	 tRNA 	 AE014613 	 11901
RF00005 	 tRNA 	 AE014613 	 11902
RF01405 	 STnc490k 	 AE014613 	 11903
RF00079 	 OmrA-B 	 AE014613 	 11904
RF01405 	 STnc490k 	 AE014613 	 11905
RF01769 	 greA 	 AE014613 	 11906
RF00005 	 tRNA 	 AE014613 	 11907
RF00005 	 tRNA 	 AE014613 	 11908
RF00005 	 tRNA 	 AE014613 	 11909
RF02055 	 STnc380 	 AE014613 	 11910
RF02062 	 STnc361 	 AE014613 	 11911
RF02063 	 STnc350 	 AE014613 	 11912
RF00519 	 suhB 	 AE014613 	 11913
RF01809 	 symR 	 AE014613 	 11914
RF00514 	 His_leader 	 AE014613 	 11915
RF02050 	 STnc470 	 AE014613 	 11916
RF00005 	 tRNA 	 AE014613 	 14990
RF02078 	 STnc210 	 AE014613 	 14991
RF00370 	 sroD 	 AE014613 	 14992
RF02088 	 STnc510 	 AE014613 	 14993
RF00005 	 tRNA 	 AE014613 	 14994
RF00078 	 MicA 	 AE014613 	 14995
RF00057 	 RyhB 	 AE014613 	 14996
RF02082 	 STnc540 	 AE014613 	 14997
RF00512 	 Leu_leader 	 AE014613 	 14998
RF00005 	 tRNA 	 AE014613 	 14999
RF01356 	 CRISPR-DR28 	 AE014613 	 15000
RF01356 	 CRISPR-DR28 	 AE014613 	 15001
RF00005 	 tRNA 	 AE014613 	 15002
RF00005 	 tRNA 	 AE014613 	 15003
RF01405 	 STnc490k 	 AE014613 	 15004
RF00005 	 tRNA 	 AE014613 	 15005
RF00005 	 tRNA 	 AE014613 	 15006
RF00005 	 tRNA 	 AE014613 	 15007
RF00005 	 tRNA 	 AE014613 	 15008
RF01394 	 isrK 	 AE014613 	 15009
RF01405 	 STnc490k 	 AE014613 	 15010
RF00005 	 tRNA 	 AE014613 	 15011
RF00079 	 OmrA-B 	 AE014613 	 15012
RF00005 	 tRNA 	 AE014613 	 15013
RF01397 	 isrO 	 AE014613 	 15014
RF00113 	 QUAD 	 AE014613 	 15015
RF00170 	 msr 	 AE014613 	 15016
RF02066 	 STnc320 	 AE014613 	 15017
RF00082 	 SraG 	 AE014613 	 15018
RF01770 	 rimP 	 AE014613 	 15019
RF00005 	 tRNA 	 AE014613 	 15020
RF00005 	 tRNA 	 AE014613 	 15021
RF00005 	 tRNA 	 AE014613 	 15022
RF00005 	 tRNA 	 AE014613 	 15023
RF00005 	 tRNA 	 AE014613 	 15024
RF00005 	 tRNA 	 AE014613 	 15025
RF00630 	 P26 	 AE014613 	 15026
RF00506 	 Thr_leader 	 AE014613 	 15027
RF00005 	 tRNA 	 AE014613 	 15028
RF02060 	 STnc410 	 AE014613 	 15029
RF01794 	 sok 	 AE014613 	 15030
RF00005 	 tRNA 	 AE014613 	 15031
RF02053 	 STnc430 	 AE014613 	 15032
RF01707 	 JUMPstart 	 AE014613 	 15033
RF01408 	 sraL 	 AE014613 	 15034
RF01356 	 CRISPR-DR28 	 AE014613 	 15035
RF01728 	 STAXI 	 AE014613 	 15036
RF01394 	 isrK 	 AE014613 	 15037
RF01068 	 mini-ykkC 	 AE014613 	 15038
RF00005 	 tRNA 	 AE014613 	 15039
RF00005 	 tRNA 	 AE014613 	 15040
RF01394 	 isrK 	 AE014613 	 15041
RF00005 	 tRNA 	 AE014613 	 15042
RF00005 	 tRNA 	 AE014613 	 15043
RF00005 	 tRNA 	 AE014613 	 15044
RF00005 	 tRNA 	 AE014613 	 15045
RF00005 	 tRNA 	 AE014613 	 15046
RF00059 	 TPP 	 AE014613 	 15047
RF01402 	 STnc150 	 AE014613 	 18461
RF00005 	 tRNA 	 AE014613 	 18462
RF00005 	 tRNA 	 AE014613 	 18463
RF01859 	 Phe_leader 	 AE014613 	 18464
RF00118 	 rydB 	 AE014613 	 18465
RF00005 	 tRNA 	 AE014613 	 18466
RF02057 	 STnc40 	 AE014613 	 18467
RF02059 	 STnc50 	 AE014613 	 18468
RF00005 	 tRNA 	 AE014613 	 18469
RF02084 	 STnc130 	 AE014613 	 18470
RF02064 	 STnc370 	 AE014613 	 18471
RF01356 	 CRISPR-DR28 	 AE014613 	 18472
RF02064 	 STnc370 	 AE014613 	 18473
RF01356 	 CRISPR-DR28 	 AE014613 	 18474
RF01394 	 isrK 	 AE014613 	 18475
RF00005 	 tRNA 	 AE014613 	 18476
RF01695 	 C4 	 AE014613 	 18477
RF02073 	 STnc260 	 AE014613 	 18478
RF01359 	 CRISPR-DR46 	 AE014613 	 18479
RF01403 	 STnc290 	 AE014613 	 18480
RF00519 	 suhB 	 AE014613 	 18481
RF00005 	 tRNA 	 AE014613 	 18482
RF02070 	 STnc300 	 AE014613 	 18483
RF00080 	 yybP-ykoY 	 AE014613 	 18484
RF00005 	 tRNA 	 AE014613 	 18485
RF00005 	 tRNA 	 AE014613 	 18486
RF01683 	 P6 	 AE014613 	 18487
RF02054 	 STnc420 	 AE014613 	 18488
RF01356 	 CRISPR-DR28 	 AE014613 	 18489
RF01470 	 rli38 	 AE014613 	 18490
RF01356 	 CRISPR-DR28 	 AE014613 	 18491
RF01400 	 istR 	 AE014613 	 18492
RF01852 	 tRNA-Sec 	 AE014613 	 18493
RF02064 	 STnc370 	 AE014613 	 18494
RF00391 	 RtT 	 AE014613 	 18495
RF01366 	 CRISPR-DR53 	 AE014613 	 18496
RF01728 	 STAXI 	 AE014613 	 18497
RF01728 	 STAXI 	 AE014613 	 18498
RF00005 	 tRNA 	 AE014613 	 18499
RF00005 	 tRNA 	 AE014613 	 18500
RF01695 	 C4 	 AE014613 	 18501
RF01399 	 isrQ 	 AE014613 	 18502
RF00005 	 tRNA 	 AE014613 	 18503
RF00005 	 tRNA 	 AE014613 	 18504
RF01390 	 isrG 	 AE014613 	 18505
RF00113 	 QUAD 	 AE014613 	 18506
RF01707 	 JUMPstart 	 AE014613 	 18507
RF00174 	 Cobalamin 	 AE014613 	 18508
RF02077 	 STnc220 	 AE014613 	 18509
RF01342 	 CRISPR-DR32 	 AE014613 	 19673
RF01356 	 CRISPR-DR28 	 AE014613 	 19674
RF01356 	 CRISPR-DR28 	 AE014613 	 19675
RF01340 	 CRISPR-DR29 	 AE014613 	 19676
RF00029 	 Intron_gpII 	 AE014613 	 19677
RF00005 	 tRNA 	 AE014613 	 19678
RF00078 	 MicA 	 AE014613 	 19679
RF02067 	 STnc310 	 AE014613 	 19680
RF01356 	 CRISPR-DR28 	 AE014613 	 19681
RF00005 	 tRNA 	 AE014613 	 19682
RF00084 	 CsrC 	 AE014613 	 19683
RF02056 	 STnc390 	 AE014613 	 19684
RF00005 	 tRNA 	 AE014613 	 19685
RF00057 	 RyhB 	 AE014613 	 19686
RF02065 	 STnc340 	 AE014613 	 19687
RF01989 	 SECIS_3 	 AE014613 	 19688
RF01988 	 SECIS_2 	 AE014613 	 19689
RF01404 	 STnc440 	 AE014613 	 19690
RF00005 	 tRNA 	 AE014613 	 19691
RF00033 	 MicF 	 AE014613 	 19692
RF00033 	 MicF 	 AE014613 	 19693
RF00106 	 RNAI 	 AE014613 	 19694
RF01118 	 PK-G12rRNA 	 CP000253 	 2
RF00002 	 5_8S_rRNA 	 CP000253 	 4
RF00002 	 5_8S_rRNA 	 CP000253 	 8
RF01118 	 PK-G12rRNA 	 CP000253 	 10
RF00002 	 5_8S_rRNA 	 CP000253 	 42
RF00177 	 SSU_rRNA_bacteria 	 CP000253 	 48
RF00177 	 SSU_rRNA_bacteria 	 CP000253 	 50
RF00177 	 SSU_rRNA_bacteria 	 CP000253 	 53
RF00177 	 SSU_rRNA_bacteria 	 CP000253 	 62
RF00177 	 SSU_rRNA_bacteria 	 CP000253 	 65
RF00002 	 5_8S_rRNA 	 CP000253 	 69
RF00002 	 5_8S_rRNA 	 CP000253 	 70
RF01118 	 PK-G12rRNA 	 CP000253 	 75
RF01118 	 PK-G12rRNA 	 CP000253 	 77
RF01118 	 PK-G12rRNA 	 CP000253 	 78
RF00001 	 5S_rRNA 	 CP000253 	 103
RF00001 	 5S_rRNA 	 CP000253 	 107
RF00005 	 tRNA 	 CP000253 	 109
RF00001 	 5S_rRNA 	 CP000253 	 113
RF00001 	 5S_rRNA 	 CP000253 	 121
RF00001 	 5S_rRNA 	 CP000253 	 141
RF00005 	 tRNA 	 CP000253 	 145
RF00005 	 tRNA 	 CP000253 	 157
RF00023 	 tmRNA 	 CP000253 	 165
RF00011 	 RNaseP_bact_b 	 CP000253 	 167
RF00005 	 tRNA 	 CP000253 	 172
RF00169 	 Bacteria_small_SRP 	 CP000253 	 174
RF00005 	 tRNA 	 CP000253 	 180
RF00010 	 RNaseP_bact_a 	 CP000253 	 181
RF00005 	 tRNA 	 CP000253 	 186
RF00005 	 tRNA 	 CP000253 	 188
RF00005 	 tRNA 	 CP000253 	 190
RF00005 	 tRNA 	 CP000253 	 196
RF01854 	 Bacteria_large_SRP 	 CP000253 	 197
RF00005 	 tRNA 	 CP000253 	 198
RF00005 	 tRNA 	 CP000253 	 205
RF00005 	 tRNA 	 CP000253 	 207
RF00005 	 tRNA 	 CP000253 	 213
RF00005 	 tRNA 	 CP000253 	 217
RF00556 	 L19_leader 	 CP000253 	 226
RF00230 	 T-box 	 CP000253 	 237
RF00005 	 tRNA 	 CP000253 	 238
RF00013 	 6S 	 CP000253 	 240
RF00230 	 T-box 	 CP000253 	 241
RF00005 	 tRNA 	 CP000253 	 246
RF00230 	 T-box 	 CP000253 	 248
RF00168 	 Lysine 	 CP000253 	 251
RF01492 	 rli28 	 CP000253 	 253
RF01766 	 cspA 	 CP000253 	 257
RF00005 	 tRNA 	 CP000253 	 261
RF00559 	 L21_leader 	 CP000253 	 265
RF00005 	 tRNA 	 CP000253 	 267
RF00167 	 Purine 	 CP000253 	 275
RF00005 	 tRNA 	 CP000253 	 281
RF00005 	 tRNA 	 CP000253 	 286
RF00005 	 tRNA 	 CP000253 	 293
RF00557 	 L10_leader 	 CP000253 	 294
RF00005 	 tRNA 	 CP000253 	 299
RF00005 	 tRNA 	 CP000253 	 307
RF00005 	 tRNA 	 CP000253 	 309
RF00555 	 L13_leader 	 CP000253 	 310
RF00005 	 tRNA 	 CP000253 	 313
RF00005 	 tRNA 	 CP000253 	 324
RF00005 	 tRNA 	 CP000253 	 336
RF00005 	 tRNA 	 CP000253 	 341
RF00005 	 tRNA 	 CP000253 	 346
RF00005 	 tRNA 	 CP000253 	 360
RF01816 	 RsaA 	 CP000253 	 362
RF00005 	 tRNA 	 CP000253 	 363
RF00005 	 tRNA 	 CP000253 	 366
RF00005 	 tRNA 	 CP000253 	 369
RF00005 	 tRNA 	 CP000253 	 375
RF00005 	 tRNA 	 CP000253 	 379
RF00005 	 tRNA 	 CP000253 	 403
RF00005 	 tRNA 	 CP000253 	 416
RF00050 	 FMN 	 CP000253 	 433
RF00005 	 tRNA 	 CP000253 	 435
RF01797 	 fstAT 	 CP000253 	 442
RF00005 	 tRNA 	 CP000253 	 444
RF00005 	 tRNA 	 CP000253 	 445
RF01818 	 RsaC 	 CP000253 	 458
RF01797 	 fstAT 	 CP000253 	 460
RF00230 	 T-box 	 CP000253 	 464
RF00005 	 tRNA 	 CP000253 	 466
RF00005 	 tRNA 	 CP000253 	 470
RF00005 	 tRNA 	 CP000253 	 477
RF00005 	 tRNA 	 CP000253 	 483
RF00005 	 tRNA 	 CP000253 	 490
RF00230 	 T-box 	 CP000253 	 494
RF00005 	 tRNA 	 CP000253 	 504
RF00005 	 tRNA 	 CP000253 	 505
RF00005 	 tRNA 	 CP000253 	 506
RF00005 	 tRNA 	 CP000253 	 513
RF00005 	 tRNA 	 CP000253 	 518
RF00050 	 FMN 	 CP000253 	 532
RF00005 	 tRNA 	 CP000253 	 542
RF00005 	 tRNA 	 CP000253 	 568
RF00230 	 T-box 	 CP000253 	 585
RF00005 	 tRNA 	 CP000253 	 601
RF00230 	 T-box 	 CP000253 	 682
RF00005 	 tRNA 	 CP000253 	 711
RF00005 	 tRNA 	 CP000253 	 721
RF00230 	 T-box 	 CP000253 	 794
RF00005 	 tRNA 	 CP000253 	 828
RF00080 	 yybP-ykoY 	 CP000253 	 868
RF00168 	 Lysine 	 CP000253 	 909
RF00162 	 SAM 	 CP000253 	 948
RF00005 	 tRNA 	 CP000253 	 960
RF00005 	 tRNA 	 CP000253 	 1003
RF00230 	 T-box 	 CP000253 	 1036
RF00558 	 L20_leader 	 CP000253 	 1074
RF00001 	 5S_rRNA 	 CP000253 	 1095
RF00230 	 T-box 	 CP000253 	 1169
RF01492 	 rli28 	 CP000253 	 1292
RF00005 	 tRNA 	 CP000253 	 1457
RF01820 	 RsaE 	 CP000253 	 1490
RF00504 	 Glycine 	 CP000253 	 1597
RF00515 	 PyrR 	 CP000253 	 1812
RF00230 	 T-box 	 CP000253 	 1841
RF00234 	 glmS 	 CP000253 	 1993
RF00162 	 SAM 	 CP000253 	 2114
RF00059 	 TPP 	 CP000253 	 2497
RF00162 	 SAM 	 CP000253 	 2539
RF00005 	 tRNA 	 CP000253 	 2693
RF00162 	 SAM 	 CP000253 	 2736
RF00230 	 T-box 	 CP000253 	 2792
RF01405 	 STnc490k 	 CP000253 	 2935
RF00515 	 PyrR 	 CP000253 	 3041
RF00230 	 T-box 	 CP000253 	 3369
RF01819 	 RsaD 	 CP000253 	 3511
RF01725 	 SAM-I-IV-variant 	 CP000253 	 3574
RF00033 	 MicF 	 CP000253 	 4051
RF01821 	 RsaH 	 CP000253 	 5220
RF01797 	 fstAT 	 CP000253 	 5268
RF01858 	 RsaF 	 CP000253 	 5579
RF00033 	 MicF 	 CP000253 	 5727
RF01089 	 PK-repBA 	 CP000253 	 6223
RF00522 	 PreQ1 	 CP000253 	 6729
RF00059 	 TPP 	 CP000253 	 6890
RF00556 	 L19_leader 	 CP000253 	 7034
RF00503 	 RNAIII 	 CP000253 	 7347
RF01775 	 RsaOG 	 CP000253 	 7348
RF00033 	 MicF 	 CP000253 	 8553
RF01776 	 RatA 	 CP000253 	 9093
RF00107 	 FinP 	 CP000253 	 9364
RF01822 	 RsaJ 	 CP000253 	 10619
RF01817 	 RsaB 	 CP000253 	 10766
RF00238 	 ctRNA_pND324 	 CP000253 	 11295
RF01828 	 SprD 	 CP000253 	 11296
RF01492 	 rli28 	 CP000253 	 11297
RF00033 	 MicF 	 CP000253 	 11298
RF01118 	 PK-G12rRNA 	 AM743169 	 13
RF01118 	 PK-G12rRNA 	 AM743169 	 14
RF00001 	 5S_rRNA 	 AM743169 	 15
RF00001 	 5S_rRNA 	 AM743169 	 16
RF01118 	 PK-G12rRNA 	 AM743169 	 18
RF00001 	 5S_rRNA 	 AM743169 	 19
RF01118 	 PK-G12rRNA 	 AM743169 	 24
RF00001 	 5S_rRNA 	 AM743169 	 27
RF00177 	 SSU_rRNA_bacteria 	 AM743169 	 49
