#RfamID	RfamAlias	EMBLAccession	ExpressionRank
RF01118 	 PK-G12rRNA 	 AE017225 	 21
RF00080 	 yybP-ykoY 	 CP000253 	 382
RF00168 	 Lysine 	 CP000253 	 399
RF00162 	 SAM 	 CP000253 	 411
RF00005 	 tRNA 	 CP000253 	 417
RF00005 	 tRNA 	 CP000253 	 430
RF00230 	 T-box 	 CP000253 	 442
RF00558 	 L20_leader 	 CP000253 	 457
RF00001 	 5S_rRNA 	 CP000253 	 463
RF00230 	 T-box 	 CP000253 	 496
RF01492 	 rli28 	 CP000253 	 538
RF00005 	 tRNA 	 CP000253 	 595
RF01820 	 RsaE 	 CP000253 	 609
RF00504 	 Glycine 	 CP000253 	 639
RF00515 	 PyrR 	 CP000253 	 715
RF00230 	 T-box 	 CP000253 	 725
RF00234 	 glmS 	 CP000253 	 779
RF00162 	 SAM 	 CP000253 	 822
RF00059 	 TPP 	 CP000253 	 964
RF00162 	 SAM 	 CP000253 	 982
RF00005 	 tRNA 	 CP000253 	 1033
RF00162 	 SAM 	 CP000253 	 1057
RF00230 	 T-box 	 CP000253 	 1071
RF01405 	 STnc490k 	 CP000253 	 1119
RF00515 	 PyrR 	 CP000253 	 1161
RF00230 	 T-box 	 CP000253 	 1278
RF01819 	 RsaD 	 CP000253 	 1333
RF01725 	 SAM-I-IV-variant 	 CP000253 	 1356
RF00033 	 MicF 	 CP000253 	 1528
RF01821 	 RsaH 	 CP000253 	 1917
RF01797 	 fstAT 	 CP000253 	 1937
RF01858 	 RsaF 	 CP000253 	 2045
RF00033 	 MicF 	 CP000253 	 2093
RF01089 	 PK-repBA 	 CP000253 	 2251
RF00522 	 PreQ1 	 CP000253 	 2415
RF00059 	 TPP 	 CP000253 	 2468
RF00556 	 L19_leader 	 CP000253 	 2519
RF00503 	 RNAIII 	 CP000253 	 2619
RF01775 	 RsaOG 	 CP000253 	 2620
RF00033 	 MicF 	 CP000253 	 2946
RF01776 	 RatA 	 CP000253 	 3082
RF00107 	 FinP 	 CP000253 	 3169
RF01822 	 RsaJ 	 CP000253 	 3486
RF01817 	 RsaB 	 CP000253 	 3518
RF00238 	 ctRNA_pND324 	 CP000253 	 3642
RF01828 	 SprD 	 CP000253 	 3643
RF01492 	 rli28 	 CP000253 	 3644
RF00033 	 MicF 	 CP000253 	 3645
RF01118 	 PK-G12rRNA 	 AM743169 	 1
RF01118 	 PK-G12rRNA 	 AM743169 	 2
RF00001 	 5S_rRNA 	 AM743169 	 3
RF00001 	 5S_rRNA 	 AM743169 	 4
RF01118 	 PK-G12rRNA 	 AM743169 	 5
RF00001 	 5S_rRNA 	 AM743169 	 6
RF01118 	 PK-G12rRNA 	 AM743169 	 7
RF00001 	 5S_rRNA 	 AM743169 	 8
RF00177 	 SSU_rRNA_bacteria 	 AM743169 	 9
RF00177 	 SSU_rRNA_bacteria 	 AM743169 	 10
RF00177 	 SSU_rRNA_bacteria 	 AM743169 	 11
RF00177 	 SSU_rRNA_bacteria 	 AM743169 	 12
RF00002 	 5_8S_rRNA 	 AM743169 	 13
RF00002 	 5_8S_rRNA 	 AM743169 	 14
RF00002 	 5_8S_rRNA 	 AM743169 	 15
RF00002 	 5_8S_rRNA 	 AM743169 	 16
RF00023 	 tmRNA 	 AM743169 	 17
RF00005 	 tRNA 	 AM743169 	 18
RF02232 	 sX13 	 AM743169 	 19
RF00013 	 6S 	 AM743169 	 20
RF00005 	 tRNA 	 AM743169 	 21
RF00005 	 tRNA 	 AM743169 	 22
RF00005 	 tRNA 	 AM743169 	 23
RF02240 	 Xoo1 	 AM743169 	 24
RF00005 	 tRNA 	 AM743169 	 25
RF00010 	 RNaseP_bact_a 	 AM743169 	 26
RF00005 	 tRNA 	 AM743169 	 27
RF00005 	 tRNA 	 AM743169 	 28
RF00005 	 tRNA 	 AM743169 	 29
RF00005 	 tRNA 	 AM743169 	 32
RF00005 	 tRNA 	 AM743169 	 33
RF02230 	 sX11 	 AM743169 	 34
RF00005 	 tRNA 	 AM743169 	 35
RF00005 	 tRNA 	 AM743169 	 36
RF00005 	 tRNA 	 AM743169 	 37
RF00059 	 TPP 	 AM743169 	 38
RF00005 	 tRNA 	 AM743169 	 39
RF00005 	 tRNA 	 AM743169 	 40
RF00005 	 tRNA 	 AM743169 	 42
RF00005 	 tRNA 	 AM743169 	 43
RF00005 	 tRNA 	 AM743169 	 44
RF00005 	 tRNA 	 AM743169 	 45
RF00005 	 tRNA 	 AM743169 	 46
RF00005 	 tRNA 	 AM743169 	 47
RF00005 	 tRNA 	 AM743169 	 48
RF00005 	 tRNA 	 AM743169 	 49
RF00005 	 tRNA 	 AM743169 	 50
RF00005 	 tRNA 	 AM743169 	 51
RF00005 	 tRNA 	 AM743169 	 52
RF00005 	 tRNA 	 AM743169 	 53
RF00005 	 tRNA 	 AM743169 	 54
RF00005 	 tRNA 	 AM743169 	 55
RF00005 	 tRNA 	 AM743169 	 57
RF00005 	 tRNA 	 AM743169 	 58
RF01356 	 CRISPR-DR28 	 AM743169 	 60
RF00005 	 tRNA 	 AM743169 	 61
RF00005 	 tRNA 	 AM743169 	 64
RF00005 	 tRNA 	 AM743169 	 65
RF02221 	 sRNA-Xcc1 	 AM743169 	 66
RF00005 	 tRNA 	 AM743169 	 68
RF02223 	 sX4 	 AM743169 	 69
RF00005 	 tRNA 	 AM743169 	 70
RF00005 	 tRNA 	 AM743169 	 71
RF02234 	 sX15 	 AM743169 	 72
RF00005 	 tRNA 	 AM743169 	 73
RF00005 	 tRNA 	 AM743169 	 74
RF02234 	 sX15 	 AM743169 	 77
RF02234 	 sX15 	 AM743169 	 78
RF00005 	 tRNA 	 AM743169 	 79
RF02234 	 sX15 	 AM743169 	 80
RF00005 	 tRNA 	 AM743169 	 81
RF02234 	 sX15 	 AM743169 	 83
RF00005 	 tRNA 	 AM743169 	 86
RF02234 	 sX15 	 AM743169 	 87
RF02234 	 sX15 	 AM743169 	 88
RF00005 	 tRNA 	 AM743169 	 90
RF00005 	 tRNA 	 AM743169 	 91
RF02234 	 sX15 	 AM743169 	 93
RF02242 	 Xoo5 	 AM743169 	 96
RF00005 	 tRNA 	 AM743169 	 97
RF00005 	 tRNA 	 AM743169 	 100
RF00005 	 tRNA 	 AM743169 	 101
RF00005 	 tRNA 	 AM743169 	 102
RF00059 	 TPP 	 AM743169 	 103
RF02234 	 sX15 	 AM743169 	 104
RF00005 	 tRNA 	 AM743169 	 105
RF02234 	 sX15 	 AM743169 	 106
RF00005 	 tRNA 	 AM743169 	 111
RF00005 	 tRNA 	 AM743169 	 112
RF00005 	 tRNA 	 AM743169 	 113
RF00005 	 tRNA 	 AM743169 	 129
RF01356 	 CRISPR-DR28 	 AM743169 	 136
RF00005 	 tRNA 	 AM743169 	 143
RF00005 	 tRNA 	 AM743169 	 148
RF00005 	 tRNA 	 AM743169 	 149
RF00005 	 tRNA 	 AM743169 	 150
RF00005 	 tRNA 	 AM743169 	 151
RF00005 	 tRNA 	 AM743169 	 163
RF00005 	 tRNA 	 AM743169 	 173
RF00169 	 Bacteria_small_SRP 	 AM743169 	 176
RF00005 	 tRNA 	 AM743169 	 177
RF00005 	 tRNA 	 AM743169 	 187
RF01356 	 CRISPR-DR28 	 AM743169 	 188
RF01057 	 SAH_riboswitch 	 AM743169 	 189
RF00005 	 tRNA 	 AM743169 	 213
RF01766 	 cspA 	 AM743169 	 222
RF00127 	 t44 	 AM743169 	 235
RF01356 	 CRISPR-DR28 	 AM743169 	 236
RF00519 	 suhB 	 AM743169 	 247
RF01734 	 crcB 	 AM743169 	 248
RF01356 	 CRISPR-DR28 	 AM743169 	 257
RF00162 	 SAM 	 AM743169 	 258
RF01356 	 CRISPR-DR28 	 AM743169 	 277
RF00005 	 tRNA 	 AM743169 	 278
RF02234 	 sX15 	 AM743169 	 279
RF01356 	 CRISPR-DR28 	 AM743169 	 302
RF01356 	 CRISPR-DR28 	 AM743169 	 303
RF01695 	 C4 	 AM743169 	 304
RF00005 	 tRNA 	 AM743169 	 346
RF00005 	 tRNA 	 AM743169 	 347
RF00005 	 tRNA 	 AM743169 	 348
RF00504 	 Glycine 	 AM743169 	 349
RF00504 	 Glycine 	 AM743169 	 350
RF00080 	 yybP-ykoY 	 AM743169 	 351
RF00005 	 tRNA 	 AM743169 	 422
RF01766 	 cspA 	 AM743169 	 423
RF01681 	 P4 	 AM743169 	 424
RF01746 	 mraW 	 AM743169 	 425
RF01746 	 mraW 	 AM743169 	 426
RF01356 	 CRISPR-DR28 	 AM743169 	 427
RF01356 	 CRISPR-DR28 	 AM743169 	 428
RF00005 	 tRNA 	 AM743169 	 577
RF01356 	 CRISPR-DR28 	 AM743169 	 578
RF01356 	 CRISPR-DR28 	 AM743169 	 579
RF01356 	 CRISPR-DR28 	 AM743169 	 580
RF01356 	 CRISPR-DR28 	 AM743169 	 581
RF00504 	 Glycine 	 AM743169 	 582
RF01852 	 tRNA-Sec 	 AM743169 	 583
RF00005 	 tRNA 	 AM743169 	 584
RF00005 	 tRNA 	 AM743169 	 585
RF01356 	 CRISPR-DR28 	 AM743169 	 586
RF00050 	 FMN 	 AM743169 	 587
RF01372 	 CRISPR-DR59 	 AM743169 	 1050
RF00005 	 tRNA 	 AM743169 	 1051
RF01746 	 mraW 	 AM743169 	 1052
RF01746 	 mraW 	 AM743169 	 1053
RF00174 	 Cobalamin 	 AM743169 	 1054
RF01356 	 CRISPR-DR28 	 AM743169 	 1055
RF01356 	 CRISPR-DR28 	 AM743169 	 1056
RF00519 	 suhB 	 AM743169 	 1057
RF00519 	 suhB 	 AM743169 	 1058
RF02221 	 sRNA-Xcc1 	 AM743169 	 1059
RF01746 	 mraW 	 AM743169 	 1060
RF01356 	 CRISPR-DR28 	 AM743169 	 1061
RF00080 	 yybP-ykoY 	 AM743169 	 1062
RF00519 	 suhB 	 AM743169 	 1063
RF01372 	 CRISPR-DR59 	 AM743169 	 1064
RF00174 	 Cobalamin 	 AM743169 	 1065
RF02243 	 Xoo8 	 AM743169 	 1066
RF01695 	 C4 	 AM743169 	 1067
RF01366 	 CRISPR-DR53 	 AM743169 	 2623
RF01695 	 C4 	 AM743169 	 2624
RF01771 	 rnk_leader 	 AM743169 	 2625
RF01356 	 CRISPR-DR28 	 AM743169 	 2626
RF01066 	 6C 	 AM743169 	 2627
RF01356 	 CRISPR-DR28 	 AM743169 	 2628
RF02224 	 sX5 	 AM743169 	 2629
RF01356 	 CRISPR-DR28 	 AM743169 	 2630
RF01356 	 CRISPR-DR28 	 AM743169 	 2631
RF01356 	 CRISPR-DR28 	 AM743169 	 2632
RF01695 	 C4 	 AM743169 	 2633
RF01356 	 CRISPR-DR28 	 AM743169 	 2634
RF01356 	 CRISPR-DR28 	 AM743169 	 2635
RF00519 	 suhB 	 AM743169 	 2636
RF01730 	 Termite-leu 	 AM743169 	 2637
RF01356 	 CRISPR-DR28 	 AM743169 	 2638
RF01372 	 CRISPR-DR59 	 AM743169 	 2639
RF01670 	 P17 	 AM743169 	 5636
RF01356 	 CRISPR-DR28 	 AM743169 	 5637
RF01746 	 mraW 	 AM743169 	 5638
RF01372 	 CRISPR-DR59 	 AM743169 	 5639
RF01372 	 CRISPR-DR59 	 AM743169 	 5640
RF01356 	 CRISPR-DR28 	 AM743169 	 5641
RF01356 	 CRISPR-DR28 	 AM743169 	 5642
RF01356 	 CRISPR-DR28 	 AM743169 	 5643
RF01695 	 C4 	 AM743169 	 5644
RF01695 	 C4 	 AM743169 	 5645
RF01372 	 CRISPR-DR59 	 AM743169 	 5646
RF00005 	 tRNA 	 AM743169 	 5647
RF01356 	 CRISPR-DR28 	 AM743169 	 5648
RF01695 	 C4 	 AM743169 	 5649
RF01356 	 CRISPR-DR28 	 AM743169 	 5650
RF01356 	 CRISPR-DR28 	 AM743169 	 5651
RF01695 	 C4 	 AM743169 	 5652
RF01356 	 CRISPR-DR28 	 AM743169 	 5653
RF01746 	 mraW 	 AM743169 	 5654
RF01746 	 mraW 	 AM743169 	 5655
RF01695 	 C4 	 AM743169 	 5656
RF01356 	 CRISPR-DR28 	 AM743169 	 5657
RF01053 	 Deinococcus_Y_RNA 	 AM743169 	 5658
RF01356 	 CRISPR-DR28 	 AM743169 	 5659
RF01356 	 CRISPR-DR28 	 AM743169 	 5660
RF01356 	 CRISPR-DR28 	 AM743169 	 5661
RF01681 	 P4 	 AM743169 	 5662
RF01695 	 C4 	 AM743169 	 5663
RF00519 	 suhB 	 AM743169 	 5664
RF01356 	 CRISPR-DR28 	 AM743169 	 5665
RF01356 	 CRISPR-DR28 	 AM743169 	 5666
RF01989 	 SECIS_3 	 AM743169 	 5667
RF01356 	 CRISPR-DR28 	 AM743169 	 5668
RF01695 	 C4 	 AM743169 	 5669
RF01356 	 CRISPR-DR28 	 AM743169 	 5670
RF01670 	 P17 	 AM743169 	 5671
RF01695 	 C4 	 AM743169 	 5672
RF01356 	 CRISPR-DR28 	 AM743169 	 5673
RF00005 	 tRNA 	 AM743169 	 5674
RF01356 	 CRISPR-DR28 	 AM743169 	 5675
RF01356 	 CRISPR-DR28 	 AM743169 	 5676
RF02235 	 asX1 	 AM743169 	 5677
RF01356 	 CRISPR-DR28 	 AM743169 	 5678
RF01356 	 CRISPR-DR28 	 AM743169 	 5679
RF01356 	 CRISPR-DR28 	 AM743169 	 5680
RF01356 	 CRISPR-DR28 	 AM743169 	 5681
RF00519 	 suhB 	 AM743169 	 5682
RF01356 	 CRISPR-DR28 	 AM743169 	 5683
RF01695 	 C4 	 AM743169 	 5684
RF01394 	 isrK 	 AM743169 	 5685
RF01695 	 C4 	 AM743169 	 5686
RF01746 	 mraW 	 AM743169 	 5687
RF01356 	 CRISPR-DR28 	 AM743169 	 5688
RF01959 	 SSU_rRNA_archaea 	 AE006641 	 1
RF01145 	 sR14 	 AE006641 	 2
RF01139 	 sR2 	 AE006641 	 3
RF00095 	 snoPyro_CD 	 AE006641 	 4
RF00095 	 snoPyro_CD 	 AE006641 	 5
RF01120 	 sR33 	 AE006641 	 6
RF01150 	 sR11 	 AE006641 	 7
RF00095 	 snoPyro_CD 	 AE006641 	 8
RF00001 	 5S_rRNA 	 AE006641 	 10
RF00095 	 snoPyro_CD 	 AE006641 	 14
RF00095 	 snoPyro_CD 	 AE006641 	 15
RF00095 	 snoPyro_CD 	 AE006641 	 16
RF01857 	 Archaea_SRP 	 AE006641 	 17
RF00095 	 snoPyro_CD 	 AE006641 	 19
RF01274 	 sR45 	 AE006641 	 20
RF00095 	 snoPyro_CD 	 AE006641 	 21
RF00095 	 snoPyro_CD 	 AE006641 	 22
RF01139 	 sR2 	 AE006641 	 25
RF01312 	 sR9 	 AE006641 	 27
RF00095 	 snoPyro_CD 	 AE006641 	 28
RF01140 	 sR20 	 AE006641 	 29
RF00373 	 RNaseP_arch 	 AE006641 	 31
RF01312 	 sR9 	 AE006641 	 34
RF00095 	 snoPyro_CD 	 AE006641 	 37
RF01338 	 CRISPR-DR25 	 AE006641 	 38
RF01304 	 sR5 	 AE006641 	 41
RF01338 	 CRISPR-DR25 	 AE006641 	 43
RF00005 	 tRNA 	 AE006641 	 44
RF00095 	 snoPyro_CD 	 AE006641 	 46
RF00095 	 snoPyro_CD 	 AE006641 	 50
RF00005 	 tRNA 	 AE006641 	 58
RF00095 	 snoPyro_CD 	 AE006641 	 100
RF01338 	 CRISPR-DR25 	 AE006641 	 101
RF00005 	 tRNA 	 AE006641 	 109
RF00005 	 tRNA 	 AE006641 	 131
RF01338 	 CRISPR-DR25 	 AE006641 	 137
RF01152 	 sR1 	 AE006641 	 138
RF01311 	 sR8 	 AE006641 	 139
RF00095 	 snoPyro_CD 	 AE006641 	 152
RF01338 	 CRISPR-DR25 	 AE006641 	 174
RF01338 	 CRISPR-DR25 	 AE006641 	 190
RF01338 	 CRISPR-DR25 	 AE006641 	 203
RF01734 	 crcB 	 AE006641 	 204
RF01338 	 CRISPR-DR25 	 AE006641 	 246
RF00005 	 tRNA 	 AE006641 	 247
RF01338 	 CRISPR-DR25 	 AE006641 	 264
RF01338 	 CRISPR-DR25 	 AE006641 	 334
RF01338 	 CRISPR-DR25 	 AE006641 	 348
RF00005 	 tRNA 	 AE006641 	 349
RF01125 	 sR4 	 AE006641 	 350
RF01338 	 CRISPR-DR25 	 AE006641 	 391
RF00005 	 tRNA 	 AE006641 	 438
RF01338 	 CRISPR-DR25 	 AE006641 	 464
RF00005 	 tRNA 	 AE006641 	 465
RF01338 	 CRISPR-DR25 	 AE006641 	 495
RF01338 	 CRISPR-DR25 	 AE006641 	 496
RF00005 	 tRNA 	 AE006641 	 526
RF01338 	 CRISPR-DR25 	 AE006641 	 527
RF01338 	 CRISPR-DR25 	 AE006641 	 528
RF00005 	 tRNA 	 AE006641 	 559
RF00005 	 tRNA 	 AE006641 	 560
RF00005 	 tRNA 	 AE006641 	 630
RF00005 	 tRNA 	 AE006641 	 631
RF01338 	 CRISPR-DR25 	 AE006641 	 664
RF01338 	 CRISPR-DR25 	 AE006641 	 709
RF00005 	 tRNA 	 AE006641 	 710
RF00005 	 tRNA 	 AE006641 	 711
RF01338 	 CRISPR-DR25 	 AE006641 	 775
RF01338 	 CRISPR-DR25 	 AE006641 	 776
RF00005 	 tRNA 	 AE006641 	 777
RF01338 	 CRISPR-DR25 	 AE006641 	 846
RF00005 	 tRNA 	 AE006641 	 847
RF00005 	 tRNA 	 AE006641 	 848
RF01338 	 CRISPR-DR25 	 AE006641 	 944
RF01338 	 CRISPR-DR25 	 AE006641 	 945
RF01338 	 CRISPR-DR25 	 AE006641 	 946
RF01338 	 CRISPR-DR25 	 AE006641 	 947
RF01338 	 CRISPR-DR25 	 AE006641 	 948
RF00005 	 tRNA 	 AE006641 	 949
RF00005 	 tRNA 	 AE006641 	 950
RF00005 	 tRNA 	 AE006641 	 1063
RF01338 	 CRISPR-DR25 	 AE006641 	 1064
RF01338 	 CRISPR-DR25 	 AE006641 	 1065
RF01338 	 CRISPR-DR25 	 AE006641 	 1066
RF01338 	 CRISPR-DR25 	 AE006641 	 1067
RF01338 	 CRISPR-DR25 	 AE006641 	 1068
RF00005 	 tRNA 	 AE006641 	 1069
RF00005 	 tRNA 	 AE006641 	 1070
RF00005 	 tRNA 	 AE006641 	 1071
RF01338 	 CRISPR-DR25 	 AE006641 	 1231
RF01338 	 CRISPR-DR25 	 AE006641 	 1232
RF01338 	 CRISPR-DR25 	 AE006641 	 1233
RF01338 	 CRISPR-DR25 	 AE006641 	 1234
RF00005 	 tRNA 	 AE006641 	 1235
RF00005 	 tRNA 	 AE006641 	 1236
RF00005 	 tRNA 	 AE006641 	 1237
RF01338 	 CRISPR-DR25 	 AE006641 	 1423
RF01338 	 CRISPR-DR25 	 AE006641 	 1424
RF01338 	 CRISPR-DR25 	 AE006641 	 1425
RF01338 	 CRISPR-DR25 	 AE006641 	 1426
RF01338 	 CRISPR-DR25 	 AE006641 	 1427
RF01338 	 CRISPR-DR25 	 AE006641 	 1428
RF01338 	 CRISPR-DR25 	 AE006641 	 1429
RF01338 	 CRISPR-DR25 	 AE006641 	 1430
RF01338 	 CRISPR-DR25 	 AE006641 	 1431
RF00005 	 tRNA 	 AE006641 	 1432
RF00005 	 tRNA 	 AE006641 	 1433
RF00005 	 tRNA 	 AE006641 	 1434
RF00005 	 tRNA 	 AE006641 	 1435
RF00005 	 tRNA 	 AE006641 	 1436
RF00005 	 tRNA 	 AE006641 	 1437
RF01338 	 CRISPR-DR25 	 AE006641 	 1673
RF01338 	 CRISPR-DR25 	 AE006641 	 1674
RF01338 	 CRISPR-DR25 	 AE006641 	 1675
RF01338 	 CRISPR-DR25 	 AE006641 	 1676
RF01338 	 CRISPR-DR25 	 AE006641 	 1677
RF01338 	 CRISPR-DR25 	 AE006641 	 1678
RF01338 	 CRISPR-DR25 	 AE006641 	 1679
RF01338 	 CRISPR-DR25 	 AE006641 	 1680
RF01338 	 CRISPR-DR25 	 AE006641 	 1681
RF01338 	 CRISPR-DR25 	 AE006641 	 1682
RF01338 	 CRISPR-DR25 	 AE006641 	 1986
RF01338 	 CRISPR-DR25 	 AE006641 	 1987
RF01338 	 CRISPR-DR25 	 AE006641 	 1988
RF01338 	 CRISPR-DR25 	 AE006641 	 1989
RF01338 	 CRISPR-DR25 	 AE006641 	 1990
RF01338 	 CRISPR-DR25 	 AE006641 	 1991
RF01338 	 CRISPR-DR25 	 AE006641 	 1992
RF01338 	 CRISPR-DR25 	 AE006641 	 1993
RF01338 	 CRISPR-DR25 	 AE006641 	 1994
RF01338 	 CRISPR-DR25 	 AE006641 	 1995
RF00005 	 tRNA 	 AE006641 	 1996
RF00005 	 tRNA 	 AE006641 	 1997
RF00005 	 tRNA 	 AE006641 	 1998
RF00005 	 tRNA 	 AE006641 	 1999
RF01338 	 CRISPR-DR25 	 AE006641 	 2406
RF01338 	 CRISPR-DR25 	 AE006641 	 2407
RF01338 	 CRISPR-DR25 	 AE006641 	 2408
RF01338 	 CRISPR-DR25 	 AE006641 	 2409
RF01338 	 CRISPR-DR25 	 AE006641 	 2410
RF01338 	 CRISPR-DR25 	 AE006641 	 2411
RF01338 	 CRISPR-DR25 	 AE006641 	 2412
RF01338 	 CRISPR-DR25 	 AE006641 	 2413
RF01338 	 CRISPR-DR25 	 AE006641 	 2414
RF01338 	 CRISPR-DR25 	 AE006641 	 2415
RF01338 	 CRISPR-DR25 	 AE006641 	 2416
RF01338 	 CRISPR-DR25 	 AE006641 	 2417
RF01338 	 CRISPR-DR25 	 AE006641 	 2418
RF01338 	 CRISPR-DR25 	 AE006641 	 2419
RF01338 	 CRISPR-DR25 	 AE006641 	 2420
RF01338 	 CRISPR-DR25 	 AE006641 	 2421
RF01338 	 CRISPR-DR25 	 AE006641 	 2422
RF01338 	 CRISPR-DR25 	 AE006641 	 2423
RF01338 	 CRISPR-DR25 	 AE006641 	 2424
RF01338 	 CRISPR-DR25 	 AE006641 	 2425
RF01338 	 CRISPR-DR25 	 AE006641 	 2426
RF01338 	 CRISPR-DR25 	 AE006641 	 2427
RF01338 	 CRISPR-DR25 	 AE006641 	 2428
RF01338 	 CRISPR-DR25 	 AE006641 	 2429
RF01338 	 CRISPR-DR25 	 AE006641 	 2430
RF01338 	 CRISPR-DR25 	 AE006641 	 2431
RF00005 	 tRNA 	 AE006641 	 2432
RF00005 	 tRNA 	 AE006641 	 2433
RF00005 	 tRNA 	 AE006641 	 2434
RF00005 	 tRNA 	 AE006641 	 2435
RF01338 	 CRISPR-DR25 	 AE006641 	 2835
RF01338 	 CRISPR-DR25 	 AE006641 	 2836
RF01338 	 CRISPR-DR25 	 AE006641 	 2837
RF01338 	 CRISPR-DR25 	 AE006641 	 2838
RF01338 	 CRISPR-DR25 	 AE006641 	 2839
RF01338 	 CRISPR-DR25 	 AE006641 	 2840
RF01338 	 CRISPR-DR25 	 AE006641 	 2841
RF01338 	 CRISPR-DR25 	 AE006641 	 2842
RF01338 	 CRISPR-DR25 	 AE006641 	 2843
RF01338 	 CRISPR-DR25 	 AE006641 	 2844
RF01338 	 CRISPR-DR25 	 AE006641 	 2845
RF01338 	 CRISPR-DR25 	 AE006641 	 2846
RF01338 	 CRISPR-DR25 	 AE006641 	 2847
RF01338 	 CRISPR-DR25 	 AE006641 	 2848
RF01338 	 CRISPR-DR25 	 AE006641 	 2849
RF01338 	 CRISPR-DR25 	 AE006641 	 2850
RF01338 	 CRISPR-DR25 	 AE006641 	 2851
RF01338 	 CRISPR-DR25 	 AE006641 	 2852
RF01338 	 CRISPR-DR25 	 AE006641 	 2853
RF01338 	 CRISPR-DR25 	 AE006641 	 2854
RF01338 	 CRISPR-DR25 	 AE006641 	 2855
RF01338 	 CRISPR-DR25 	 AE006641 	 2856
RF01338 	 CRISPR-DR25 	 AE006641 	 2857
RF01338 	 CRISPR-DR25 	 AE006641 	 2858
RF01338 	 CRISPR-DR25 	 AE006641 	 2859
RF01338 	 CRISPR-DR25 	 AE006641 	 2860
RF01338 	 CRISPR-DR25 	 AE006641 	 2861
RF01338 	 CRISPR-DR25 	 AE006641 	 2862
RF01338 	 CRISPR-DR25 	 AE006641 	 2863
RF01338 	 CRISPR-DR25 	 AE006641 	 2864
RF01338 	 CRISPR-DR25 	 AE006641 	 2865
RF01338 	 CRISPR-DR25 	 AE006641 	 2866
RF01338 	 CRISPR-DR25 	 AE006641 	 2867
RF01338 	 CRISPR-DR25 	 AE006641 	 2868
RF01338 	 CRISPR-DR25 	 AE006641 	 2869
RF01338 	 CRISPR-DR25 	 AE006641 	 2870
RF01338 	 CRISPR-DR25 	 AE006641 	 2871
RF01338 	 CRISPR-DR25 	 AE006641 	 2872
RF01338 	 CRISPR-DR25 	 AE006641 	 2873
RF01338 	 CRISPR-DR25 	 AE006641 	 2874
RF00062 	 HgcC 	 AE006641 	 2875
RF00005 	 tRNA 	 AE006641 	 2876
RF00005 	 tRNA 	 AE006641 	 2877
RF00062 	 HgcC 	 AE006641 	 2878
RF01338 	 CRISPR-DR25 	 AE006641 	 3194
RF01338 	 CRISPR-DR25 	 AE006641 	 3195
RF01338 	 CRISPR-DR25 	 AE006641 	 3196
RF01338 	 CRISPR-DR25 	 AE006641 	 3197
RF01338 	 CRISPR-DR25 	 AE006641 	 3198
RF01338 	 CRISPR-DR25 	 AE006641 	 3199
RF01338 	 CRISPR-DR25 	 AE006641 	 3200
RF01338 	 CRISPR-DR25 	 AE006641 	 3201
RF01338 	 CRISPR-DR25 	 AE006641 	 3202
RF01338 	 CRISPR-DR25 	 AE006641 	 3203
RF01338 	 CRISPR-DR25 	 AE006641 	 3204
RF01338 	 CRISPR-DR25 	 AE006641 	 3205
RF01338 	 CRISPR-DR25 	 AE006641 	 3206
RF01338 	 CRISPR-DR25 	 AE006641 	 3207
RF01338 	 CRISPR-DR25 	 AE006641 	 3208
RF01338 	 CRISPR-DR25 	 AE006641 	 3209
RF01338 	 CRISPR-DR25 	 AE006641 	 3210
RF01338 	 CRISPR-DR25 	 AE006641 	 3211
RF01338 	 CRISPR-DR25 	 AE006641 	 3212
RF01338 	 CRISPR-DR25 	 AE006641 	 3213
RF01338 	 CRISPR-DR25 	 AE006641 	 3214
RF01338 	 CRISPR-DR25 	 AE006641 	 3215
RF01338 	 CRISPR-DR25 	 AE006641 	 3216
RF01338 	 CRISPR-DR25 	 AE006641 	 3217
RF01338 	 CRISPR-DR25 	 AE006641 	 3218
RF01338 	 CRISPR-DR25 	 AE006641 	 3219
RF01338 	 CRISPR-DR25 	 AE006641 	 3220
RF01338 	 CRISPR-DR25 	 AE006641 	 3221
RF01338 	 CRISPR-DR25 	 AE006641 	 3222
RF01338 	 CRISPR-DR25 	 AE006641 	 3223
RF01338 	 CRISPR-DR25 	 AE006641 	 3224
RF01338 	 CRISPR-DR25 	 AE006641 	 3225
RF01338 	 CRISPR-DR25 	 AE006641 	 3226
RF01338 	 CRISPR-DR25 	 AE006641 	 3227
RF01338 	 CRISPR-DR25 	 AE006641 	 3228
RF01338 	 CRISPR-DR25 	 AE006641 	 3229
RF01338 	 CRISPR-DR25 	 AE006641 	 3230
RF00062 	 HgcC 	 AE006641 	 3231
RF00005 	 tRNA 	 AE006641 	 3232
RF01338 	 CRISPR-DR25 	 AE006641 	 3345
RF01338 	 CRISPR-DR25 	 AE006641 	 3346
RF01338 	 CRISPR-DR25 	 AE006641 	 3347
RF01338 	 CRISPR-DR25 	 AE006641 	 3348
RF01338 	 CRISPR-DR25 	 AE006641 	 3349
RF01338 	 CRISPR-DR25 	 AE006641 	 3350
RF01338 	 CRISPR-DR25 	 AE006641 	 3351
RF01338 	 CRISPR-DR25 	 AE006641 	 3352
RF01338 	 CRISPR-DR25 	 AE006641 	 3353
RF01338 	 CRISPR-DR25 	 AE006641 	 3354
